@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R16,73,86,92-93,95,99,105-106,108,112-114,117,120-122,124-125,129,136,140,143,146,150,154-157,159-160,164,169,173-174,178'

@attribute pitches2-med numeric
@attribute pitches10-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre1-min numeric
@attribute timbre2-mean numeric
@attribute timbre2-krt numeric
@attribute timbre3-mean numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-mean numeric
@attribute timbre4-med numeric
@attribute timbre4-max numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre5-var numeric
@attribute timbre5-max numeric
@attribute timbre5-skw numeric
@attribute timbre6-var numeric
@attribute timbre7-var numeric
@attribute timbre7-krt numeric
@attribute timbre8-var numeric
@attribute timbre8-skw numeric
@attribute timbre9-var numeric
@attribute timbre9-krt numeric
@attribute timbre10-mean numeric
@attribute timbre10-med numeric
@attribute timbre10-var numeric
@attribute timbre10-max numeric
@attribute timbre10-skw numeric
@attribute timbre11-var numeric
@attribute loudmax-mean numeric
@attribute loudmax-max numeric
@attribute loudmax-skw numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.187,0.10515,44.095,13.5476,11.7795,-103.793,27.5771,1.342707,10.7264,2069.54,0.827078,-15.3383,-14.822,123.962,9.17388,3.3225,1197.46,140.118,0.598034,879.57,696.14,0.805216,389.026,-0.196787,404.479,-0.06243,-6.51016,-7.124,324.67,62.304,0.195468,366.238,-11.4922,-3.472,-3.559316,Latin
0.389,0.043548,48.099,-17.7799,-18.628,-134.704,0.07502,0.885114,2.04522,1501.11,0.201655,-9.61904,-9.53,131.254,1.19398,-0.414,1009.17,118.626,0.363767,664.172,896.588,0.35443,435.675,0.361807,472.706,0.328951,-5.26515,-6.046,384.613,62.717,0.159027,237.23,-8.41093,-1.5,-4.703613,Religious
0.712,0.039635,49.67,-0.246903,-0.4,-88.79,42.9974,2.04593,0.124551,876.358,54.379584,-20.882,-22.958,112.076,-12.461,-14.264,462.537,129.463,0.342304,447.88,294.946,2.925757,250.124,-0.249623,168.229,2.237548,0.565383,1.446,184.611,62.862,-1.862038,212.282,-8.00911,-2.538,-3.654698,International
0.242,0.112083,42.77,-1.20602,-6.023,-92.505,37.8955,2.247927,2.64089,474.517,26.833224,5.3104,5.526,75.294,-15.7418,-17.847,372.886,41.517,0.26159,220.645,269.829,1.077221,237.515,0.251092,189.059,0.940717,0.586603,0.711,119.709,36.041,-0.038962,156.612,-14.5741,-8.564,-4.73935,Pop_Rock
0.076,0.044523,37.064,-58.2763,-62.503,-217.354,-15.3754,-0.801228,-0.14015,3703.43,3.441824,-6.72942,-9.361,113.206,8.05304,-2.0455,1765.85,163.65,0.690999,968.341,616.562,3.058381,497.187,0.530481,460.213,1.590433,-4.4237,-3.6635,620.892,72.949,-0.332742,333.25,-17.6663,-2.326,-0.598936,Blues
0.125,0.086153,45.577,-14.2085,-9.287,-165.844,20.6413,-0.319758,20.2537,3014.24,0.559063,-18.2016,-16.109,74.673,30.8114,25.465,1842.25,194.434,0.540502,640.52,617.232,1.804379,462.346,0.529412,421.751,0.884108,-3.38111,-4.538,699.288,75.368,0.062023,297.398,-9.48536,-0.36,-2.855141,RnB
0.3505,0.053049,46.375,50.9565,50.602,-5.239,15.4569,0.484773,0.356185,447.951,70.342318,-54.6123,-54.6375,57.101,-16.3591,-18.302,422.876,259.953,5.101224,186.95,154.902,3.412245,104.523,-0.60263,147.318,3.475302,3.40927,3.629,114.414,32.987,-3.094787,119.199,-11.0244,-4.851,-8.643785,Pop_Rock
0.15,0.051764,49.21,-47.3134,-47.344,-149.463,20.6234,1.743295,-7.90052,693.108,34.50765,-26.7194,-25.43,66.813,-15.6749,-17.424,340.175,121.539,1.104592,232.382,395.288,4.022148,391.748,-0.313498,210.692,5.152123,1.1328,1.269,117.82,43.024,-0.25297,129.346,-8.97551,-1.526,-3.130816,Blues
0.072,0.100043,32.587,-39.0292,-43.168,-241.339,5.73984,-0.658846,-14.5533,2460.09,3.39205,30.3446,29.504,161.048,-12.5771,-17.27,776.053,138.491,0.919399,1916.82,801.497,1.827072,987.644,-0.270331,433.906,1.111164,2.11212,2.478,263.657,67.536,-0.205129,634.946,-24.41,-4.249,-0.324812,Jazz
0.431,0.082194,50.785,43.5316,50.282,-86.123,28.0629,3.919871,-4.06615,578.401,80.455231,-16.1713,-13.256,36.827,-28.295,-30.038,317.808,135.655,1.855978,305.881,278.638,7.545326,214.363,-0.795686,170.945,3.738709,1.45724,1.231,131.044,50.496,-0.686132,131.902,-7.94327,-3.793,-4.449438,Pop_Rock
0.2295,0.103883,46.381,-2.29996,-2.268,-90.751,36.5746,1.582744,1.67261,1384.61,16.255561,3.13632,6.9865,69.227,-6.80799,-9.9415,505.878,116.789,1.051671,709.203,311.239,2.938833,351.565,0.759231,376.105,0.526344,-1.30484,-1.028,197.639,34.568,-0.206674,396.289,-10.6746,-5.217,-7.000157,Country
0.483,0.068497,56.177,28.7786,27.594,-16.444,46.829,2.78305,-2.33407,384.389,104.210368,-33.5746,-33.484,50.697,-22.4514,-24.087,147.061,42.658,1.019656,213.23,113.261,0.110106,99.1286,-0.235124,131.125,-0.397795,-0.084617,0.977,96.8972,20.883,-5.252643,82.8613,-2.23402,1.022,-13.247312,Pop_Rock
0.091,0.088536,41.465,-49.982,-46.426,-232.085,32.2188,0.406637,-13.5325,2166.11,1.990872,4.41648,1.608,112.971,-3.27354,-9.722,836.27,139.272,1.337394,1257.66,512.891,3.189977,604.933,-0.316474,377.414,4.596382,1.27548,3.878,299.526,44.782,-0.841747,604.094,-15.5224,-2.362,-0.648084,Country
0.2355,0.066288,48.7195,65.3689,62.1465,-46.151,20.1809,-0.215982,-0.377214,965.2,3.597669,2.78715,3.3205,92.193,-12.9613,-14.211,620.085,107.87,0.417509,606.554,341.058,1.901302,313.323,-0.123257,265.726,1.935428,0.45269,0.4665,195.24,80.616,0.187296,306.834,-9.10043,-2.914,-3.308259,Pop_Rock
0.571,0.056464,47.2805,11.841,3.2855,-84.248,14.9805,0.616183,-4.50021,829.87,1.731531,-1.5458,-4.106,107.49,-8.29013,-11.635,603.416,196.84,1.155829,522.953,413.665,1.728814,366.744,-0.453304,279.115,0.59858,-0.595585,0.341,182.672,37.431,-0.416066,293.217,-10.0745,-3.884,-4.027466,International
0.392,0.073177,41.1845,-49.7012,-50.9645,-204.975,-0.776702,-0.408274,3.737,3129.76,0.932411,14.5619,15.079,153.769,-5.54938,-11.544,1265.85,180.906,0.970496,824.218,710.366,2.979989,728.484,-0.137842,479.736,1.456398,-0.141424,0.255,441.09,89.059,-0.127159,405.859,-15.3523,-5.56,-0.960698,Religious
0.311,0.081947,47.17,-10.5628,-8.378,-186.161,18.8452,0.494557,-1.88447,1308.05,2.86602,-17.0923,-16.295,48.621,-8.76269,-14.032,804.821,139.098,1.24597,506.544,358.273,1.412112,231.847,-0.090031,229.265,1.950496,0.297953,0.846,243.513,78.086,-0.389649,234.471,-10.2732,-2.669,-3.092863,Pop_Rock
0.17,0.061389,42.284,59.469,57.174,-107.516,-24.006,0.955819,18.9416,2529.98,0.079754,8.59059,9.962,123.696,10.827,5.468,1884.82,165.577,0.501226,1315.54,707.845,0.877079,421.696,0.049997,568.376,0.173902,-7.55545,-6.558,416.74,104.874,0.187646,350.888,-13.6549,-5.802,-3.345203,Reggae
0.1565,0.090296,46.7625,6.88274,7.202,-152.73,4.11224,0.600413,3.77655,1913.79,4.05136,61.3137,60.3075,196.285,-16.97,-22.2225,970.415,165.247,1.174791,1017,617.198,0.858376,451.658,0.351687,320.838,3.056681,-3.65477,-3.6,376.947,62.879,0.062185,478.514,-9.86477,-2.003,-3.216127,Reggae
0.058,0.016098,36.154,-91.2214,-94.47,-224.866,-35.882,0.485453,-19.8173,1399.33,3.209275,-2.20384,-2.23,79.066,-12.0905,-17.022,771.264,137.454,1.155244,544.584,448.812,2.146839,394.861,0.134372,359.124,2.42463,-1.30316,0.233,265.497,53.077,-0.726094,287.739,-21.8174,-8.398,-0.991744,Folk
0.422,0.108277,44.767,-6.3198,-9.214,-135.404,-7.41248,0.348998,8.80099,2574.57,0.750857,-2.63841,-1.401,120.795,-3.38858,-8.693,1599.05,157.917,0.854274,886.408,572.696,0.613815,705.011,-0.097762,387.59,-0.174205,0.704822,1.611,458.108,75.526,-0.24879,576.035,-11.1972,-2.932,-2.244624,Reggae
0.1645,0.120593,52.6735,58.0535,60.7455,-117.089,9.3715,1.940969,-6.78812,460.132,123.750741,-9.14686,-8.1685,80.708,-31.5483,-32.846,361.117,263.822,3.77138,496.376,193.57,1.500252,210.984,0.451404,124.583,1.326735,-2.336,-2.1065,104.771,40.839,-1.861459,313.592,-5.41497,-1.588,-2.426399,Pop_Rock
0.755,0.095151,41.759,77.3031,73.987,-88.037,-14.6242,1.168495,30.0305,1273.86,0.861209,-30.7324,-33.837,115.273,-10.9789,-11.147,1178.23,132.633,-0.011867,919.888,417.436,-0.587426,280.048,-0.146452,476.218,-0.231246,-3.96668,-4.828,347.82,66.541,0.32058,390.766,-13.5919,-7.073,-2.819001,Electronic
0.199,0.064045,51.039,25.7372,27.359,-200.67,21.274,-0.288358,3.06392,1079.2,9.060361,-31.3263,-31.624,57.491,-23.8873,-26.984,734.285,218.727,2.769117,409.535,432.659,13.376283,213.908,-0.181385,197.167,2.587136,2.24397,2.27,243.63,54.283,-0.905223,148.615,-6.86571,-1.629,-3.832284,Pop_Rock
0.5345,0.046322,48.4225,62.3896,60.8075,7.028,-6.80799,2.095605,-11.4525,1025.59,56.691507,-34.7434,-33.104,57.491,-9.08629,-11.8985,929.986,265.921,2.635751,280.297,240.782,0.414885,434.265,0.247524,231.804,2.585366,-3.15879,-3.82,246.941,81.62,0.376474,224.861,-8.89595,-3.517,-6.963673,Pop_Rock
0.492,0.080286,49.807,24.2051,24.57,-133.17,41.4298,2.620944,5.78663,545.585,10.159257,-44.9483,-49.549,57.491,-17.789,-22.325,581.945,210.307,2.510384,236.342,388.72,5.219924,157.441,0.059692,206.936,0.949397,-2.26667,-2.006,222.197,48.306,-1.013256,127.657,-8.05015,-4.406,-8.470399,Pop_Rock
0.305,0.069443,38.426,-102.592,-102.59,-233.458,31.8266,-0.177805,-2.57676,1388.59,1.120782,-38.9871,-39.237,93.592,-1.14252,-5.832,684.32,136.762,1.044399,680.518,408.268,3.704256,586.499,0.079104,259.705,0.906124,-3.38668,-1.9,260.518,51.651,-0.634253,389.682,-18.5462,-3.899,-0.614341,Blues
0.09,0.048177,39.9285,-15.4368,-21.471,-114.297,-66.4942,1.950464,-29.5715,1642.31,0.260888,5.35927,4.8815,203.782,6.42111,5.945,823.383,158.162,0.2298,566.761,773.584,0.889358,428.944,0.43788,387.617,0.14076,0.079584,0.9865,360.607,66.962,-0.148839,307.596,-16.2075,-7.531,-3.215499,Pop_Rock
0.351,0.067154,44.243,37.7642,37.778,-103.978,-37.1772,0.66212,5.79706,2721.47,0.723915,12.7298,13.08,136.185,12.7361,4.941,2130.68,216.902,0.935271,554.428,1478.31,0.318063,587.879,-0.471203,775.66,0.75015,-5.71923,-3.927,619.995,70.495,-0.277247,250.801,-10.3682,-2.292,-0.571469,Rap
0.2835,0.043964,50.7975,14.2773,21.083,-134.9,15.2973,3.182097,1.36664,698.663,13.734672,-26.4243,-24.062,57.491,-18.4068,-22.0245,532.333,139.603,1.905934,302.892,280.48,9.16864,177.086,0.969631,167.316,2.283857,1.08611,1.4095,142.291,62.116,-0.110976,168.958,-8.04121,-2.565,-3.055257,Pop_Rock
0.317,0.065701,55.443,-2.04309,2.524,-157.089,34.1214,2.206888,0.946712,1049.59,18.323864,5.79323,5.674,119.145,-21.4292,-25.911,634.7,148.748,1.911714,454.382,397.549,4.328717,182.147,0.30999,215.954,2.770328,3.04574,2.5825,275.816,88.923,-1.504792,167.087,-3.22399,0.043,-5.899043,Electronic
0.116,0.114618,41.379,-63.3713,-61.711,-311.601,-30.2359,-0.009441,-20.6615,1315.51,1.31353,7.26846,5.569,156.463,-23.0759,-26.297,549.487,101.001,1.199754,757.606,316.44,2.590544,351.595,-0.424374,222.374,1.445739,1.0518,1.543,202.178,62.742,-0.222981,316.107,-17.1549,-5.341,-1.483047,Pop_Rock
0.144,0.044363,43.7045,10.9074,13.5475,-178.202,-11.3884,1.309266,9.01924,1689.4,2.168025,-9.2028,-9.611,73.08,-1.01997,-6.5145,1331.89,282.476,1.223125,584.542,422.421,0.672,236.835,0.493078,319.386,0.528299,3.83281,2.6015,372.837,77.001,0.441021,188.458,-12.5226,-3.931,-1.969227,Pop_Rock
0.131,0.028766,32.392,-120.693,-122.028,-219.209,-72.9756,1.502569,-33.156,922.868,0.660604,-6.6357,-7.259,57.491,-2.26726,-7.866,981.825,118.9,0.736285,350.756,484.294,1.003397,268.936,0.253547,325.644,0.657373,-6.42835,-4.524,277.401,34.553,-0.53702,130.271,-24.1885,-12.507,-0.752251,Pop_Rock
0.424,0.069686,45.214,18.906,13.4995,-189.739,-62.5185,0.078104,-4.92691,1301.73,9.67615,21.4273,21.7705,153.572,-15.5529,-18.3225,963.651,130.936,0.530099,681.636,526.11,2.239449,343.654,-0.308906,390.722,0.537752,4.55239,3.898,317.762,106.941,0.644641,337.667,-11.3929,-1.911,-2.508991,Pop_Rock
0.3495,0.072608,51.8355,40.0011,43.5175,-159.962,39.3768,2.469524,7.77011,1029.37,14.861209,-36.2639,-32.4395,56.11,-22.4662,-26.2855,767.59,147.655,2.144709,445.907,368.596,3.358557,429.403,-0.387233,222.388,0.802873,-1.4013,-0.3175,256.455,73.781,-1.169642,221.629,-8.43514,-1.868,-2.850516,Pop_Rock
0.3985,0.100188,51.1595,43.7867,43.6155,-36.583,9.88184,1.244594,-14.8752,336.156,36.251465,-67.8339,-69.1565,57.491,-24.0376,-24.432,195.049,119.343,2.316386,237.018,263.963,2.755729,128.924,0.159467,119.977,-0.001605,1.62661,1.371,86.7364,37.222,-0.298928,216.968,-7.28215,-2.143,-6.569982,Pop_Rock
0.319,0.06816,48.603,-1.34916,-2.219,-122.094,34.0713,1.645172,6.59619,969.062,1.203527,-16.7722,-17.1235,66.921,-15.8168,-19.1345,620.76,98.476,0.830874,740.934,296.572,0.96646,321.166,0.606888,232.365,0.884312,0.018577,0.6195,269.223,62.078,-0.206051,293.515,-8.95363,-2.764,-2.469264,Jazz
0.39,0.080514,51.717,24.7284,22.914,-111.932,39.1131,0.758388,20.2229,1651.35,2.197495,25.2221,24.85,131.258,10.002,6.555,1236.38,172.962,0.297453,588.644,418.016,1.165678,328.674,0.055617,280.395,0.53612,-3.28868,-2.388,474.441,78.704,-0.046445,300.885,-4.53999,0.858,-4.239452,Latin
0.427,0.056389,44.733,8.75797,5.697,-106.418,5.43057,0.022423,-8.06766,1522.24,1.568725,-16.8633,-14.389,89.11,-0.875294,-6.658,1081.07,240.252,1.312324,618.782,604.218,1.799223,508.041,0.593551,351.933,1.28483,-1.83848,-0.275,379.749,73.271,-0.254304,306.855,-12.4673,-5.9,-2.23245,Religious
0.367,0.039003,41.817,63.6465,67.372,-31.741,-11.6549,-0.073085,-21.802,656.027,24.181,-54.3405,-54.171,57.453,-24.8792,-27.979,409.14,138.366,2.351932,354.826,178.401,2.741679,508.218,-0.844726,132.342,11.93309,-4.81573,-4.381,110.259,30.856,-2.716288,167.013,-15.4421,-9.056,-4.25422,Pop_Rock
0.287,0.085895,47.279,2.18725,1.639,-151.383,42.7231,1.127258,3.50975,1575.69,6.279784,-6.38304,-4.605,85.948,-1.87564,-7.588,850.316,131.396,0.959556,507.082,452.379,0.912096,420.002,0.959815,305.349,1.579144,-1.60525,0.203,280.233,56.348,-0.466858,197.789,-12.2767,-2.689,-1.165955,Pop_Rock
0.391,0.116552,41.793,50.7615,65.635,-266.961,-69.544,0.782854,18.3183,2978.34,0.910886,-3.2042,-7.932,151.958,4.94067,-1.853,1844.78,205.651,0.594126,1117.57,1304.55,0.628564,508.905,-0.411111,734.022,0.588332,-1.92469,-1.98,508.767,80.616,-0.044241,328.559,-12.7741,-3.476,-1.23968,Electronic
0.205,0.084924,45.3735,27.0665,25.1725,-78.828,-8.36698,2.052611,5.24789,747.931,7.410982,7.2064,7.677,60.313,7.87121,8.437,921.454,221.022,0.534011,358.942,376.441,1.121118,288.104,0.114914,300.365,-0.045192,-3.86081,-4.1165,256.15,56.526,0.088283,366.757,-10.7066,-3.286,-6.499092,Jazz
0.208,0.096169,49.428,28.1706,38.606,-191.927,45.1114,0.959235,20.0459,1016.53,10.553603,-21.4004,-22.538,150.134,-8.82076,-10.874,676.335,153.668,0.226156,637.202,629.517,0.425972,392.549,0.158331,396.111,0.128746,-0.738126,-1.201,264.006,108.829,0.23371,215.935,-8.60498,-2.22,-3.396583,Rap
0.086,0.013887,43.013,-48.0599,-48.739,-161.837,-6.78206,0.163722,-5.21817,879.141,5.091984,-11.1433,-10.696,69.078,-18.3852,-20.151,379.098,87.138,0.559749,331.952,365.745,11.192898,309.354,0.029813,234.663,0.006127,4.19191,4.486,203.557,45.89,-0.034485,241.168,-14.7894,-5.46,-0.732957,Folk
0.139,0.119882,41.63,-14.0632,-3.835,-304.221,25.0206,0.091793,1.81564,3316.89,0.169165,44.2638,43.125,180.137,-0.658612,-11.475,1670.72,178.061,0.905802,2246.76,757.022,2.000944,825.803,-0.343392,501.991,3.066643,-1.71758,-0.934,569.895,78.579,-0.073814,668.267,-15.7781,-2.384,-1.124567,RnB
0.093,0.050621,43.477,43.055,38.45,-78.433,-41.4054,0.631361,-11.7111,2272.75,3.104991,16.3031,13.921,118.486,-15.6007,-21.264,1216.37,180.455,1.336835,705.728,670.568,1.720332,302.21,0.300078,394.71,0.842005,1.27735,-0.46,403.295,76.431,0.386766,266.168,-12.6391,0.023,-0.504258,RnB
0.1345,0.035656,34.9845,34.0299,32.7795,-142.174,1.98474,-0.031423,-0.102917,881.546,0.770275,20.9935,16.8005,134.35,-21.9786,-24.2035,457.885,175.136,1.037204,300.556,422.953,2.087916,402.284,-0.278804,400.052,1.679349,-0.607696,-0.4315,141.554,122.367,0.64713,255.892,-22.6223,-6.354,-1.461594,Electronic
0.268,0.026127,40.666,-80.9059,-90.342,-288.496,22.5462,-0.269749,1.21452,1250.63,1.256462,0.405387,3.743,81.635,-14.292,-17.325,694.338,111.685,0.842857,682.677,1048.62,-0.289114,894.719,-0.444404,439.17,0.71483,-0.619779,-0.281,238.899,50.678,-0.015222,373.08,-20.7915,-5.704,-1.322873,Pop_Rock
0.1155,0.108029,40.8135,5.8483,4.5915,-135.799,-58.5374,0.009964,21.7828,4091.15,0.134021,10.7158,11.2335,103.61,0.496373,-7.6835,2098.02,159.503,0.682811,638.559,977.019,0.141199,441.365,-0.28825,531.174,0.496654,-1.7545,-2.135,582.841,88.217,-0.148528,228.819,-14.051,-3.841,-2.139703,RnB
0.195,0.091487,37.958,17.2744,15.057,-197.576,-52.6758,0.057647,-10.2192,1331.49,8.036619,12.9589,13.954,94.822,-19.7875,-23.779,744.71,154.977,1.127158,771.372,592.185,1.66812,293.226,-0.385768,301.016,1.681883,0.295989,0.148,265.636,69.281,0.148249,256.335,-18.5267,-4.148,-0.600076,Latin
0.316,0.111289,50.706,63.9926,67.231,-124.996,-8.5946,3.105495,-13.8473,380.122,120.082362,-30.9593,-31.247,72.551,-27.3303,-28.48,297.538,32.777,0.319514,279.31,176.484,2.348013,227.429,0.736325,155.197,0.237191,0.761874,1.087,108.08,43.501,-1.343964,194.542,-7.3117,-2.807,-2.803167,Pop_Rock
0.41,0.0926,51.845,24.8137,26.796,-162.775,13.6625,13.394148,-9.71378,395.101,24.292468,-11.5199,-9.313,77.41,-25.4968,-27.347,405.838,177.97,1.482765,251.737,150.488,12.375682,182.455,-0.370705,129.598,5.281859,0.504496,0.493,102.188,75.381,0.120423,199.554,-5.8843,-0.675,-6.213467,Pop_Rock
0.323,0.088161,44.3765,43.6107,54.1665,-240.622,-30.171,0.763488,-1.15149,5156.03,2.446462,-14.0418,-16.428,133.849,-27.8712,-26.1755,1448.4,249.221,0.533712,1018.72,1219.73,1.461577,332.959,0.071029,709.369,3.740767,-1.36232,0.099,363.277,126.613,-0.525167,249.262,-12.5392,-3.027,-1.698274,Electronic
0.294,0.043492,40.928,4.76073,4.6575,-117.146,-54.1194,0.637947,-14.2928,1238.48,5.706792,13.0895,12.154,116.992,-5.91997,-8.097,763.211,143.181,0.212888,528.539,367.713,0.376544,335.537,-0.442841,262.668,0.242697,3.27688,4.101,250.976,59.624,-0.47123,253.116,-15.0008,-7.419,-2.803098,International
0.084,0.08213,46.403,138.806,137.003,-40.679,7.50383,0.486877,16.742,2970.2,3.010725,-39.1985,-40.905,93.213,23.2301,10.949,2010.9,211.982,1.345387,868.906,757.372,0.655237,579.792,0.273604,534.321,0.113657,-7.37166,-5.923,746.456,65.202,-0.239509,1163.31,-9.27626,-0.76,-4.43271,Latin
0.224,0.063827,46.519,68.3956,63.907,-32.104,-52.2154,0.803695,5.25659,2649.8,0.028735,11.2395,10.876,105.681,4.75358,-3.646,1914.05,187.229,0.762553,912.637,813.438,0.500063,314.861,0.53248,485.773,0.298918,-6.04265,-5.452,558.908,101.793,-0.010474,290.061,-8.92202,0.329,-2.986171,Reggae
0.336,0.054428,45.124,-3.93495,-0.794,-194.617,-7.84998,-0.212125,9.92158,4825.7,1.445414,-3.86273,-5.2565,117.601,19.8189,7.8675,2867.42,183.5,0.423055,744.891,988.08,0.148773,620.121,0.428454,702.347,0.531974,2.60165,5.9135,697.182,80.274,-0.345278,356.325,-9.46323,-2.628,-3.229227,Reggae
0.156,0.082533,52.16,55.3715,53.932,-135.103,17.8801,1.819901,19.9695,1233.48,1.674341,22.7206,21.732,149.961,-19.5846,-22.568,711.883,174.489,1.033204,719.231,463.511,0.618825,226.192,-0.117013,287.036,1.011884,4.82181,3.81,205.383,61.202,0.418068,299.436,-5.6334,1.588,-3.212896,Religious
0.3855,0.06785,45.069,36.3838,38.1595,-31.617,44.229,6.591813,3.07406,523.513,8.313504,-18.8504,-18.589,71.717,-26.1251,-29.2935,318.477,89.439,1.659987,287.481,214.293,2.984887,186.042,0.384308,130.621,4.292649,3.53229,2.628,136.565,55.676,-0.303702,143.238,-13.3108,-6.084,-3.45728,Pop_Rock
0.168,0.072571,44.984,-38.4939,-41.592,-139.576,7.38522,0.875456,-13.9896,952.677,12.298855,9.6123,10.073,97.5,-20.6617,-22.297,534.108,56.758,-0.135026,963.615,281.473,0.716135,398.997,0.015154,206.141,0.99378,-0.211075,0.418,188.709,48.547,-0.01572,489.619,-12.4689,-5.96,-0.890347,Pop_Rock
0.214,0.083231,42.64,-5.07773,-8.518,-140.284,27.6652,-0.216822,5.44798,2232.86,4.397924,-3.26497,-3.91,110.048,-7.26717,-12.994,906.126,147.505,0.90488,937.143,467.756,0.755169,466.843,0.553861,309.946,0.614215,-1.86265,-0.876,390.164,76.176,0.074643,443.124,-14.2525,-2.916,-1.035361,Religious
0.105,0.02606,35.705,-55.4505,-59.408,-204.478,-12.0708,-0.214775,-22.483,2864.02,4.686695,22.9353,22.395,187.711,-10.8392,-16.079,913.439,198.22,1.419937,985.247,422.001,4.348945,463.751,0.374794,303.432,3.08595,0.743529,2.848,378.331,65.465,-0.555806,406.077,-21.6579,-4.349,-0.535685,Folk
0.244,0.047947,43.4925,-1.57313,-1.0975,-139.432,-19.8388,-0.143122,-11.916,894.288,22.738549,-24.7273,-23.686,53,-11.0478,-12.9955,626.672,84.257,0.248471,378.405,457.784,1.360445,390.011,-0.568365,398.706,0.630878,1.16708,1.9815,181.507,41.535,-0.786225,209.197,-13.3483,-6.368,-1.284313,Pop_Rock
0.198,0.110482,34.289,-46.1931,-54.679,-153.732,-11.757,0.318998,13.3364,1774.35,0.445698,-12.6762,-15.142,118.138,3.85772,-2.057,1511.89,166.223,0.66722,582.406,577.311,1.373782,354.186,0.240456,361.167,0.406493,5.06893,3.021,374.556,95.427,0.549084,397.014,-22.0139,-10.774,-1.613961,Pop_Rock
0.3825,0.063533,47.0305,77.4742,79.3355,-135.865,8.63509,2.59114,2.92996,1089.01,14.569936,-49.5585,-51.561,103.289,-14.4474,-18.071,829.797,196.103,1.033241,508.224,449.382,0.962242,481.244,-0.39771,297.392,1.103189,-0.231049,-0.4195,202.583,46.962,-0.086262,278.18,-11.8943,-3.722,-2.848027,Pop_Rock
0.4305,0.0226,52.272,32.5801,36.0535,-102.179,50.1656,1.773096,2.32574,851.832,23.984056,1.53699,0.699,77.187,-19.331,-20.5915,405.877,200.085,3.510934,402.492,203.233,2.211898,202.303,-0.079366,162.971,3.946034,0.900125,0.6495,178.478,113.648,0.77935,454.531,-7.54733,-2.17,-2.897894,Pop_Rock
0.195,0.118636,43.849,8.81058,11.71,-241.184,-32.4902,-0.204824,13.0359,2369.06,1.50723,24.9595,24.323,136.946,3.11707,-7.225,2215.8,208.69,1.212889,1172.74,551.951,0.143219,398.011,-0.126276,432.699,0.304203,-0.087066,-0.029,436.633,67.502,-0.591705,433.664,-11.9194,-0.471,-1.902667,Jazz
0.639,0.069787,46.616,-23.5866,-19.28,-217.371,-23.5491,-0.422196,4.31473,1274.22,20.784932,12.1055,12.946,107.932,-17.9165,-20.549,788.128,94.922,0.177647,635.4,497.45,0.492936,252.671,-0.053813,231.355,1.869007,5.42312,5.192,251.442,53.551,-0.163391,186.54,-9.84731,-1.565,-2.013467,Pop_Rock
0.4875,0.084621,45.421,-87.9824,-87.7645,-206.519,14.7206,-0.159746,-3.08075,1055.1,54.57053,-74.3758,-75.7785,-10.341,-12.276,-13.14,571.534,55.779,-1.911981,362.722,463.494,3.980004,381.315,-0.157721,291.622,4.228709,-1.25074,0.284,161.323,46.035,-0.246033,154.125,-11.2858,-6.833,-1.132695,Pop_Rock
0.256,0.07988,48.1465,22.9236,22.91,-129.26,-2.40915,1.689916,-1.20966,1735.54,9.021521,18.4057,18.092,146.258,-16.621,-19.7935,975.622,134.655,0.217308,484.594,543.545,0.705999,338.575,-0.277726,361.248,0.992823,-3.06234,-1.985,312.273,109.098,-0.167762,208.387,-8.03918,-1.992,-3.013108,Rap
0.219,0.048716,46.1175,12.3162,18.048,-204.675,-8.12832,0.267431,-6.09777,1670.86,3.562275,15.964,15.1745,111.7,-8.44948,-13.2255,996.664,154.202,0.744637,832.24,474.325,0.777191,288.712,0.148994,267.181,3.143489,0.258808,0.457,406.327,75.909,0.118675,336.219,-11.4589,-3.743,-2.299079,Pop_Rock
0.924,0.020731,39.713,-67.4629,-64.2965,-202.268,41.3498,0.385391,-3.83614,819.052,1.24203,1.87211,1.6975,94.292,-19.5836,-21.883,413.383,77.89,0.908478,621.38,237.239,6.373099,432.841,-0.033644,187.592,1.209858,1.20218,1.5295,197.363,49.013,-0.237157,526.684,-19.6557,-6.141,-0.572306,Jazz
0.341,0.095067,27.304,42.0258,55.375,-156.158,-84.8942,3.088125,-3.18409,2341.59,2.953844,-21.8062,-24.059,67.609,-8.11088,-15.225,1189.71,195.387,1.634801,404.863,590.068,1.206076,149.192,-0.459357,472.676,1.063664,0.688947,0.806,269.696,52.119,-0.356283,139.117,-26.8539,-9.349,-0.259454,Stage
