@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R3,86,92-93,108,112,118,120-121,129,132,136,143,150,155,157,164,170,179-181,193,200,202,210,217,219,225,265,271,304,337,349,385,390,436,441,589,601,178'

@attribute pitches0-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-skw numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre6-var numeric
@attribute timbre6-skw numeric
@attribute timbre7-var numeric
@attribute timbre8-var numeric
@attribute timbre9-var numeric
@attribute timbre10-mean numeric
@attribute timbre10-var numeric
@attribute timbre11-var numeric
@attribute loudmax-med numeric
@attribute seglen-mean numeric
@attribute seglen-med numeric
@attribute seglen-var numeric
@attribute chordsize-mean numeric
@attribute chordfreq-mean numeric
@attribute chordfreq-var numeric
@attribute rep0-max numeric
@attribute rep0-krt numeric
@attribute intra0-posmax numeric
@attribute intra0-negmax numeric
@attribute inter1-posmean numeric
@attribute inter1-negmean numeric
@attribute inter2-negmean numeric
@attribute inter3-negmean numeric
@attribute rep4-krt numeric
@attribute intra5-posmean numeric
@attribute intra5-negmax numeric
@attribute inter6-negmean numeric
@attribute rep7-max numeric
@attribute intra11-negmean numeric
@attribute inter11-negmean numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.076733,49.99,17.7275,17.108,781.56,51.255958,-0.35692,-19.893,-23.91,415.741,-0.045686,334.587,248.362,198.876,-1.68193,143.448,141.17,-7.056,0.001122,0.000984,0,1.832207,7.525424,214.418845,0.998586,4.827251,0.999625,0.998993,0.300211,-0.27231,-0.307407,-0.255011,20.294877,0.670572,0.77484,-0.24543,0.121966,-0.077427,-0.261366,Pop_Rock
0.042587,51.2535,40.0761,44.946,1032.21,6.127072,0.212197,-12.8503,-17.0705,546.769,-0.228943,388.115,310.129,252.568,-1.20144,250.37,244.817,-5.758,0.001458,0.001324,0.000002,1.578717,7.622222,239.679506,0.99776,10.381175,0.999881,0.999744,0.303999,-0.321785,-0.333577,-0.298079,12.293915,0.546171,0.99203,-0.335002,0.149552,-0.022458,-0.336385,Country
0.120567,32.311,-85.7392,-92.249,907.868,8.722094,0.267767,-18.0049,-20.41,515.103,0.357952,290.681,832.969,224.104,1.22159,109.999,576.752,-25.578,0.000873,0.000639,0.000002,1.956294,8.537313,393.33816,0.997316,6.10467,0.999287,0.997779,0.39737,-0.373419,-0.380088,-0.323303,36.791609,0.729397,0.966073,-0.374821,0.127314,-0.152186,-0.368469,Pop_Rock
0.066667,50.623,73.3958,70.79,3109.65,7.115889,0.62069,-5.56305,-14.3,474.779,0.218474,423.102,336.518,280.617,4.06545,355.706,232.144,-6.917,0.00165,0.001267,0.000003,1.958609,4,36.781457,0.996752,-1.11274,0.999847,0.998713,0.300087,-0.301919,-0.281854,-0.282192,-0.914824,0.581466,0.663568,-0.341623,0.157502,-0.022919,-0.257101,Pop_Rock
0.11436,47.405,54.4321,53.24,2285.82,6.147486,0.179292,-0.985026,-6.716,471.986,-0.376629,439.847,297.914,322.978,-1.48213,420.776,277.653,-7.128,0.001233,0.001178,0.000001,1.970407,8.447917,215.330621,0.997668,18.529655,0.998866,0.99782,0.296792,-0.268159,-0.276401,-0.26717,26.442393,0.242675,-0.095734,-0.249761,0.343999,-0.169879,-0.253537,Latin
0.03659,41.084,4.48808,11.0835,2687.84,0.750335,0.264412,-16.9183,-20.521,701.271,-0.03078,417.301,577.122,503.231,11.0575,278.982,339.447,-12.6935,0.000254,0.000199,0,2.088392,28.121429,17754.878112,0.997742,-0.285177,0.999878,0.999151,0.309621,-0.296383,-0.279445,-0.242549,1.942268,0.509394,0.908362,-0.258935,0.591001,0.175677,-0.24941,Latin
0.096282,48.328,13.7511,10.555,1786.23,6.414503,-0.005779,-4.34784,-7.914,619.226,-0.108312,660.588,428.31,401.364,2.52038,399.653,434.679,-7.656,0.000962,0.001025,0,1.962428,7.258741,150.289696,0.997667,0.128818,0.999176,0.997957,0.233615,-0.224559,-0.292267,-0.208893,7.14567,0.26064,0.046362,-0.208774,0.131721,0.138882,-0.231897,Pop_Rock
0.083573,47.4835,-20.14,-20.013,1845.62,1.538143,0.075062,-11.3525,-15.839,446.853,-0.339031,580.587,276.569,355.028,1.91544,360.396,212.561,-7.8795,0.001229,0.001222,0.000001,1.809877,8.1,236.57,0.996636,8.204995,0.998784,0.99618,0.311168,-0.301253,-0.348503,-0.239187,17.509108,0.416692,0.815684,-0.28832,0.4122,-0.071835,-0.240351,Pop_Rock
0.121019,39.1485,43.9927,37.7755,883.638,1.194443,0.334056,-9.55554,-13.1075,475.126,-0.091774,408.604,291.861,296.864,-1.1497,120.459,175.23,-17.6695,0.001217,0.000995,0.000001,1.825822,6.414063,146.336365,0.998073,-0.541555,0.998951,0.997071,0.330804,-0.288592,-0.377996,-0.252754,3.908919,0.410607,0.232008,-0.271588,0.22774,0.172409,-0.277018,Latin
0.109001,36.064,-48.8827,-53.622,1544.19,16.659181,-0.078528,1.73997,-3.454,383.673,-0.521197,391.378,560.549,316.896,-5.47759,255.579,234.989,-20.386,0.002375,0.002066,0.000008,1.693587,5.467532,70.430764,0.994564,15.25416,0.997464,0.992664,0.3059,-0.280747,-0.275174,-0.28217,8.952186,0.300144,-0.038842,-0.251267,0.152187,-0.123595,-0.272653,Country
0.061167,38.7155,-46.3654,-60.6195,2686.6,3.813801,-0.610152,28.1946,22.0245,804.819,0.420115,557.409,543.123,377.296,-6.47283,485.746,359.555,-15.9745,0.001748,0.001635,0.000001,1.714536,5.287037,71.852795,0.993295,5.42288,0.998115,0.995127,0.427068,-0.404328,-0.427475,-0.310601,13.841504,0.550457,0.533482,-0.365317,0.17759,0.269319,-0.366917,Vocal
0.067802,45.086,35.9419,35.773,1562,0.158709,-0.271651,-6.49346,-9.53,862.953,-0.04654,669.403,319.308,423.522,-5.09961,385.688,286.598,-10.713,0.000972,0.000816,0.000001,2.031496,8.128,491.151616,0.997105,17.252041,0.998356,0.997563,0.258656,-0.254945,-0.321336,-0.244175,6.199994,0.311339,0.24979,-0.268869,0.403273,-0.150317,-0.243698,Rap
0.06503,48.478,31.0754,33.964,1076.04,33.221735,1.63342,-20.1229,-22.023,115.119,1.000028,287.278,159.67,106.359,0.694623,121.332,103.96,-8.727,0.002433,0.001952,0.000003,2.051095,3.914286,53.925986,0.998345,15.965027,0.999637,0.998989,0.364437,-0.393192,-0.371993,-0.318713,6.110285,0.678281,0.728862,-0.322807,0.298576,0.063065,-0.317854,Pop_Rock
0.03204,43.0805,73.3437,78.8515,767.289,59.655346,-0.315011,-11.8884,-14.591,361.174,0.090385,310.789,225.713,211.51,-0.542621,197.816,176.553,-13.6165,0.001412,0.001111,0.000002,1.597458,9.076923,426.122288,0.998167,4.596307,0.998969,0.998023,0.305329,-0.313859,-0.364035,-0.277429,20.77358,0.436598,0.394863,-0.302309,0.169954,-0.189824,-0.281648,Religious
0.070769,41.95,53.6972,54.564,1272.93,0.561555,0.189424,5.59864,2.74,558.75,-0.220481,514.428,539.275,488.63,-0.188873,315.298,351.056,-12.939,0.000943,0.000982,0.000001,1.858624,7.859259,247.009822,0.997527,5.275214,0.998949,0.996831,0.262399,-0.270234,-0.245749,-0.224785,6.719487,0.298307,-0.004477,-0.227514,0.15026,-0.145829,-0.240616,Religious
0.092589,35.738,37.0808,34.485,3342.28,2.238487,-0.398303,19.0391,12.103,985.731,-0.153561,946.477,689.51,621.231,-6.14729,434.268,366.202,-18.895,0.000529,0.000398,0,1.949709,9.125604,273.848958,0.985007,31.453735,0.99303,0.981672,0.297485,-0.298854,-0.387627,-0.269766,26.292576,0.372291,0.15309,-0.295795,0.080475,-0.124368,-0.277079,Religious
0.152962,39.7765,-68.9629,-64.801,989.392,21.723201,0.445598,-18.7511,-20.461,809.09,0.21847,237.169,878.556,215.246,-3.88722,203.601,1563.9,-17.814,0.001466,0.001236,0.000002,1.76393,8.525,282.549375,0.998022,4.391675,0.999385,0.994929,0.41088,-0.425927,-0.365996,-0.316849,5.384488,0.62642,0.956826,-0.42143,0.304423,-0.101387,-0.3896,New
0.122373,41.237,-48.7651,-54.498,3918.42,3.363393,-0.25304,25.9858,22.566,826.635,-0.132267,1006.77,583.748,753.094,-5.9668,746.723,380.757,-12.987,0.002915,0.002589,0.000007,1.75731,4.329114,39.917,0.9931,4.114425,0.994783,0.991244,0.280448,-0.240756,-0.246916,-0.209801,1.736315,0.454293,0.216485,-0.234211,0.272346,-0.155842,-0.24083,Pop_Rock
0.061469,43.661,37.6482,39.591,1540.63,1.64387,0.19298,-0.966364,-8.262,481.534,0.023456,553.296,354.899,364.926,-0.887299,338.024,383.557,-12.145,0.00091,0.000863,0,1.714026,8.511628,386.373896,0.996041,0.653209,0.998982,0.997938,0.271961,-0.268703,-0.269806,-0.25471,10.993647,0.319947,0.031489,-0.268715,0.126785,0.044053,-0.280346,Jazz
0.075813,50.183,83.3967,84.9755,573.637,114.052906,0.213785,-27.9385,-29.2185,199.45,0.469124,260.221,191.512,170.068,0.900234,139.462,126.783,-6.8545,0.001672,0.001484,0.000001,1.770903,5.02521,67.990961,0.999311,17.73531,0.999759,0.999496,0.371411,-0.384477,-0.323887,-0.318987,1.040945,0.798594,0.861436,-0.320378,0.134577,0.260923,-0.313158,Pop_Rock
0.05289,46.767,-0.313449,3.417,2980.6,2.554714,0.278278,21.5043,17.375,768.516,-0.289126,1229.17,686.936,818.934,-9.0162,792.649,303.779,-7.635,0.000976,0.000816,0,2.165686,8.16,333.5424,0.997148,4.647156,0.998491,0.997558,0.267265,-0.276892,-0.270662,-0.259221,2.672352,0.360359,0.193301,-0.26083,0.116881,-0.055091,-0.25477,Rap
0.109438,36.88,-55.8083,-54.436,1795.59,0.685168,0.127556,3.02642,-2.255,516.701,0.149245,739.522,485.622,403.477,-0.855535,432.684,320.026,-18.877,0.001698,0.001403,0.000003,1.746599,6.461538,143.91885,0.994985,2.387668,0.996297,0.990681,0.325457,-0.298679,-0.279845,-0.251982,2.638895,0.245473,-0.111607,-0.282656,0.16728,0.297287,-0.295486,Pop_Rock
0.13383,44.4705,9.23359,8.7155,838.71,0.439399,0.3429,-12.9427,-16.001,459.744,-0.282179,518.373,244.679,172.672,-6.12817,161.181,215.196,-12.232,0.001016,0.000911,0,1.845528,9.196262,337.933444,0.998439,7.083955,0.99967,0.999401,0.303843,-0.291376,-0.297484,-0.285208,14.920405,0.504097,0.805181,-0.361795,0.260654,0.202339,-0.317117,Pop_Rock
0.066072,46.879,29.7468,32.944,2150.39,9.097404,0.058919,-1.68549,-8.478,577.958,0.007659,363.49,224.076,252.63,-2.71146,304.619,187.439,-8.955,0.00111,0.000969,0.000001,1.900111,7.973451,444.415224,0.996367,4.357769,0.998249,0.99389,0.32998,-0.359502,-0.355358,-0.242642,7.439035,0.35366,0.478441,-0.273395,0.173138,-0.04875,-0.287434,Latin
0.08312,39.024,-32.0182,-44.239,2154.31,1.054018,-0.326892,6.53203,2.167,1007.79,-0.053243,1205.93,686.761,697.805,2.1295,411.922,305.425,-16.702,0.003891,0.00297,0.000014,1.937743,2.677083,6.906141,0.993343,0.20598,0.996284,0.983371,0.307401,-0.27546,-0.386727,-0.265131,0.781804,0.376165,0.247646,-0.324095,0.145063,0.336658,-0.299587,Comedy_Spoken
0.070075,42.276,76.6785,75.227,995.946,1.310729,0.588183,1.31152,-2.626,566.663,0.085363,401.357,354.519,269.691,2.36818,262.588,316.151,-14.027,0.000633,0.000471,0,2.061354,10.134615,498.629315,0.99672,6.922819,0.998445,0.997701,0.307267,-0.296303,-0.29577,-0.220171,11.740842,0.317146,0.150016,-0.247368,0.134295,-0.088697,-0.270422,RnB
0.104584,45.378,-19.0113,-18.9665,1412.28,1.292521,-0.398345,-6.59475,-8.8215,576.911,-0.100176,640.333,496.093,338.469,1.03574,242.497,323.311,-11.132,0.001253,0.001011,0.000002,1.778338,6.508197,148.840097,0.996635,0.858388,0.998375,0.996077,0.287545,-0.252673,-0.271412,-0.255192,8.31936,0.233396,-0.046353,-0.283635,0.249902,-0.151068,-0.286267,Country
0.100969,45.027,-12.1353,-10.821,1220.27,6.075266,0.409131,-5.33519,-11.111,1102.43,0.054986,471.872,457.015,301.033,1.50835,234.544,490.303,-12.38,0.002681,0.002041,0.000004,1.758065,5.636364,95.352617,0.996117,6.650259,0.999041,0.9952,0.392621,-0.405022,-0.448435,-0.31958,22.950728,0.411159,0.5702,-0.342048,0.359552,-0.044264,-0.350125,Country
0.035624,42.097,-66.9396,-68.868,670.63,41.695545,0.302516,-9.86126,-11.906,485.712,0.543302,333.149,596.238,164.849,-2.21406,112.565,342.694,-15.86,0.002217,0.002127,0.000001,1.356984,9.204082,413.835902,0.998805,7.453386,0.999597,0.998948,0.364109,-0.367459,-0.340101,-0.314888,0.927728,0.584531,0.883179,-0.368192,0.171649,0.189351,-0.368513,Pop_Rock
0.026045,46.9595,26.1384,28.1165,858.007,1.474647,0.569524,-27.1865,-25.6525,380.867,-0.892789,209.723,149.728,159.856,6.65182,186.609,214.126,-9.6505,0.00076,0.000723,0,1.947568,14.622222,969.790617,0.998906,4.242536,0.999897,0.999613,0.325749,-0.332819,-0.284684,-0.251879,5.555362,0.683127,0.790338,-0.304965,0.34391,0.217085,-0.260722,Pop_Rock
0.060914,54.282,11.1187,33.854,516.064,24.857074,-0.523565,-20.6693,-23.265,410.997,0.518617,293.718,346.955,214.691,0.135265,98.2777,219.411,-3.727,0.001321,0.00113,0.000001,1.941722,6.291667,168.206597,0.999257,2.914273,0.999935,0.999816,0.349531,-0.349006,-0.294643,-0.273146,10.318566,0.646324,0.853506,-0.270385,0.128406,0.035446,-0.257465,Pop_Rock
0.058743,39.278,0.215975,-1.338,1847.6,1.151939,0.158518,-14.3801,-20.39,675.22,0.356796,646.219,329.875,357.108,1.55988,238.204,320.283,-16.5445,0.000631,0.000521,0,1.963407,8.954802,336.856714,0.996116,3.569354,0.998937,0.994396,0.338349,-0.324778,-0.35253,-0.277956,35.787555,0.477768,0.856559,-0.312043,0.35613,0.131278,-0.318528,Jazz
0.056592,49.56,71.6566,69.903,2592.44,14.588065,0.93037,-16.7034,-23.82,439.429,-0.337593,525.152,291.405,253.406,-3.09758,382.451,141.449,-6.553,0.002353,0.002057,0.000004,2.047059,4.775281,88.309052,0.997928,-0.02071,0.999556,0.999113,0.371934,-0.353018,-0.382717,-0.344037,5.961054,0.510259,0.819257,-0.330695,0.588994,0.083805,-0.323573,Pop_Rock
0.057082,47.716,29.4774,32.299,1721.04,6.882596,-0.268621,4.19945,1.512,559.941,-0.418114,497.155,325.094,317.255,0.066444,446.776,336.24,-7.8005,0.000958,0.000729,0.000001,1.895293,8.261905,243.939342,0.997054,25.684206,0.998481,0.997265,0.28291,-0.279101,-0.280431,-0.262267,1.892656,0.300372,-0.056765,-0.307982,0.171779,-0.198822,-0.29141,Latin
0.057019,54.253,56.1259,56.932,615.174,8.636722,0.113142,-26.8487,-31.034,197.097,1.215088,231.507,79.5614,146.651,-5.68297,250.423,76.1102,-3.468,0.004525,0.003529,0.000015,2.045249,3.348485,28.742195,0.997062,9.62565,0.999928,0.999755,0.370641,-0.398393,-0.34858,-0.320439,0.869527,0.805388,0.94138,-0.360343,0.323326,0.015671,-0.35171,Pop_Rock
0.108823,38.892,36.2133,29.504,1863.98,-0.175616,0.044403,3.54319,-0.464,630.199,0.013885,452.518,363.594,296.764,2.86358,389.039,359.123,-15.81,0.000755,0.00057,0,1.936556,8.541935,352.119209,0.992576,14.034661,0.998943,0.992958,0.295018,-0.275803,-0.252135,-0.236745,2.39953,0.351391,0.718178,-0.253731,0.207063,0.327053,-0.265664,Jazz
0.108192,49.471,25.1666,26.592,1270.35,2.214284,-0.212704,-10.4208,-12.968,626.697,0.091016,371.177,382.662,277.675,-2.87829,211.072,225.245,-7.331,0.001186,0.001121,0.000001,1.933571,7.330435,213.264726,0.99789,0.773892,0.998833,0.995542,0.331094,-0.314453,-0.316245,-0.243843,2.92184,0.422748,0.4826,-0.273746,0.292842,-0.121994,-0.270212,Pop_Rock
0.153692,33.757,-84.8616,-88.195,2576.28,1.649839,0.000668,7.26057,-0.694,1623.84,-0.395861,488.647,892.721,282.905,-2.79723,492.91,764.948,-21.821,0.001212,0.001004,0.000001,1.837379,9.258427,523.584901,0.992614,9.408292,0.994562,0.96853,0.424347,-0.419357,-0.391853,-0.30633,20.831623,0.352646,0.046943,-0.356612,0.117145,0.107985,-0.332441,Pop_Rock
0.093558,40.2965,-11.8957,-12.4875,4520.44,0.177173,-0.420069,3.35926,-6.007,474.61,0.128656,1114.88,599.051,777.688,9.09362,728.992,235.446,-10.338,0.000774,0.000767,0,2.526316,12.666667,1287.614379,0.994821,4.369005,0.998652,0.997373,0.265482,-0.245364,-0.218571,-0.222339,3.957324,0.493437,0.616595,-0.241052,0.387741,-0.099661,-0.257697,Electronic
0.112232,41.18,-1.25075,3.817,2756.94,1.299695,-0.50314,-7.92446,-14.518,1496.2,0.351648,1997.53,560.128,899.16,-1.21424,520.99,469.03,-12.188,0.000739,0.000774,0,2.175281,18.287671,1153.629574,0.994702,3.216347,0.997735,0.995783,0.260014,-0.261186,-0.255961,-0.230841,3.139166,0.321448,0.416315,-0.295044,0.533004,-0.105355,-0.28144,Electronic
0.095463,45.26,15.0479,17.872,2359.31,3.914614,-0.034527,13.7831,10.284,1021.48,0.106761,1069.86,566.355,563.375,-6.30511,556.771,384.114,-9.379,0.00058,0.000516,0,1.961024,10.355422,613.771266,0.996174,-0.311809,0.998297,0.996902,0.244329,-0.237141,-0.244525,-0.222825,4.17913,0.391522,0.32369,-0.262524,0.155952,-0.079285,-0.259404,Rap
0.038411,37.002,16.66,14.855,1659.31,0.555735,0.409265,9.84285,3.951,522.605,0.162071,399.41,409.989,282.262,0.839426,382.821,283.296,-18.403,0.001112,0.000947,0.000001,1.865406,6.968992,128.107566,0.993107,7.981681,0.995895,0.9877,0.259592,-0.242862,-0.27288,-0.216511,19.844295,0.372843,0.728042,-0.228617,0.209759,-0.042504,-0.236557,Blues
0.085575,42.615,36.2464,33.112,816.759,-0.056147,-0.313646,-14.867,-18.288,341.438,0.002714,443.85,296.816,279.249,5.94406,228.162,300.886,-13.063,0.000699,0.000539,0,1.998599,8.022472,219.516349,0.997598,11.615516,0.998722,0.997641,0.33885,-0.32539,-0.311844,-0.248722,5.470168,0.4562,0.388078,-0.28087,0.393939,-0.106669,-0.314725,Jazz
0.111777,40.472,-49.2738,-51.106,1167.52,18.046489,0.369195,-7.24118,-10.162,405.31,-0.167327,319.815,286.256,304.137,5.12368,200.283,268.8,-15.561,0.000692,0.00055,0,1.850519,9.697987,283.284627,0.997201,0.886306,0.998283,0.995372,0.268243,-0.263954,-0.285157,-0.236984,14.476607,0.352358,0.513672,-0.249864,0.472403,0.359525,-0.284801,Jazz
0.058738,43.4175,-21.9877,-23.1665,1155.55,35.798925,-0.436753,-14.5312,-16.7345,385.543,0.100823,498.465,576.424,278.597,2.80166,149.749,205.703,-14.3725,0.002959,0.002355,0.000006,1.85503,3.520833,19.228733,0.996727,7.182786,0.999214,0.998066,0.348871,-0.343781,-0.381009,-0.367996,19.71454,0.521365,0.72622,-0.359949,0.344758,0.073132,-0.379786,Vocal
0.068009,50.155,57.5581,53.05,773.899,88.581286,-0.04582,-25.3988,-26.909,224.226,0.481317,289.707,147.845,167.708,-1.41279,178.619,142.918,-7.421,0.001565,0.001164,0.000002,1.763693,6.203883,81.715713,0.998701,0.765693,0.999733,0.999573,0.351167,-0.328432,-0.324972,-0.276174,5.044192,0.719892,0.811174,-0.274308,0.270855,0.013968,-0.281031,Pop_Rock
0.025629,53.405,42.8123,44.72,319.953,3.74251,1.308466,-16.9091,-19.608,279.646,0.111892,180.51,149.326,144.892,0.434579,82.9514,105.587,-4.733,0.001248,0.001223,0.000001,1.575531,9.650602,350.058644,0.999508,2.108577,0.999869,0.999732,0.335066,-0.344349,-0.324308,-0.27495,2.362131,0.693523,0.846787,-0.259072,0.313524,0.307809,-0.256497,Pop_Rock
0.079065,39.713,26.4448,27.444,1238.57,0.688972,0.243705,-15.1043,-19.186,563.721,-0.329594,440.991,290.452,350.673,0.849243,274.618,280.352,-16.43,0.001252,0.001215,0.000001,1.718398,6.146154,121.924793,0.995492,3.001466,0.997859,0.99497,0.320472,-0.316844,-0.325231,-0.26741,5.39264,0.46209,0.430646,-0.332024,0.155996,-0.191221,-0.346325,Pop_Rock
0.107359,48.47,5.38617,1.246,1090.07,12.886148,0.293647,-9.18334,-13.123,469.35,-0.263482,384.739,264.29,233.59,3.90752,239.18,152.909,-8.064,0.001353,0.001144,0.000002,1.760163,6.770642,185.002441,0.998054,4.982101,0.999318,0.998236,0.269915,-0.26648,-0.326904,-0.265946,5.447929,0.351262,0.067524,-0.284422,0.193261,-0.017863,-0.265439,Pop_Rock
0.028776,48.6725,-0.825698,-4.754,428.643,22.408801,0.998331,-21.4928,-23.8865,185.259,0.15934,311.003,219.712,188.262,3.79137,94.582,98.9795,-8.9275,0.003311,0.00233,0.000007,2.039735,4.575758,57.001837,0.998822,28.009312,0.999864,0.999517,0.372782,-0.272758,-0.367808,-0.397406,2.061321,0.750953,0.852452,-0.355205,0.200767,-0.272436,-0.30729,Pop_Rock
0.087337,32.6585,10.4891,-1.2005,3314.6,0.525206,-1.22709,9.05378,3.651,2142.33,0.528323,890.384,1456.81,561.377,-8.87854,562.28,833.607,-21.847,0.000716,0.000653,0.000001,1.726361,7.887006,240.292317,0.98874,10.378754,0.994198,0.988596,0.284043,-0.289374,-0.277496,-0.244326,12.813795,0.315821,0.258541,-0.342016,0.158405,0.050164,-0.290201,Jazz
0.081583,51.7845,114.693,110.281,721.941,83.546134,0.421056,-23.6225,-24.099,252.892,-0.43271,194.659,121.61,108.804,-5.6463,88.0114,119.32,-6.332,0.001724,0.001232,0.000003,2.088083,4.632,61.576576,0.998371,11.344642,0.999765,0.999556,0.415761,-0.391443,-0.41406,-0.349537,3.369393,0.784783,0.912092,-0.373363,0.438835,-0.095691,-0.331602,Electronic
0.012981,41.239,-0.68184,-2.326,984.051,12.769221,0.086508,-10.9164,-16.472,392.553,-0.454626,274.967,321.859,230.94,-1.49659,177.526,254.109,-15.5355,0.001144,0.000795,0.000001,1.787185,11.063291,432.31245,0.997801,-0.727217,0.999026,0.997624,0.329747,-0.318327,-0.337217,-0.298359,9.209112,0.446591,0.707935,-0.309528,0.564423,0.210785,-0.329983,Pop_Rock
0.041254,51.093,18.7339,40.279,1076.47,9.244643,-0.219493,-5.56593,-14.003,714.435,-0.557753,398.771,740.805,201.95,1.17773,164.411,351.727,-6.48,0.00107,0.000986,0,1.77861,7.991453,230.914457,0.998587,-0.378656,0.999854,0.999711,0.336185,-0.328789,-0.327923,-0.283089,3.085865,0.61132,0.835338,-0.297273,0.335108,0.292296,-0.312283,Pop_Rock
0.070515,46.6655,83.3872,82.737,1026.42,1.32326,-0.115927,-11.3953,-13.448,519.663,0.062156,306.807,387.275,233.48,-7.82918,253.096,362.807,-9.9245,0.001116,0.001063,0,1.957666,6.522388,139.025618,0.998225,21.570215,0.998928,0.995503,0.412959,-0.401096,-0.307778,-0.267874,3.559518,0.380871,0.321871,-0.295111,0.096096,-0.133899,-0.290174,Latin
0.060409,35.175,-38.6451,-39.569,2228.85,3.789054,0.305533,-5.85129,-10.192,581.197,0.029516,567.691,380.373,318.266,3.0173,258.411,287.079,-19.78,0.001905,0.001487,0.000002,1.706667,5.645161,102.766563,0.993204,-0.129706,0.99772,0.990539,0.304324,-0.312894,-0.314903,-0.266739,16.448069,0.357039,0.690987,-0.277672,0.167462,-0.091616,-0.339503,Country
0.123921,43.792,-7.69862,-14.47,1658.57,1.125009,0.205606,-7.21191,-11.352,1062.39,-0.018941,603.855,408.758,330.301,-0.903155,271.732,536.618,-12.732,0.00077,0.000637,0,1.775809,7.635294,221.314048,0.996966,4.286513,0.999637,0.996698,0.319148,-0.309306,-0.369815,-0.249448,19.634249,0.41968,0.86043,-0.293407,0.159145,-0.238603,-0.283741,Pop_Rock
0.112664,41.47,62.7135,59.174,1769.56,-0.010727,0.31242,1.41771,-5.441,844.883,-0.658916,508.842,351.276,427.879,-3.5068,585.925,414.142,-13.135,0.000622,0.000483,0,1.901312,15.696078,1593.270377,0.992018,-1.080037,0.99867,0.998003,0.294751,-0.28554,-0.275561,-0.236649,2.886008,0.263621,0.625933,-0.282344,0.172001,-0.085863,-0.276955,Reggae
0.068226,45.72,38.4145,39.933,737.467,16.814732,0.279459,-20.829,-23.511,322.92,-0.007184,207.437,168.774,184.754,-0.601948,157.13,261.997,-11.978,0.002079,0.001662,0.000003,2.112971,5.031579,127.441108,0.998416,-1.117828,0.999716,0.999364,0.207594,-0.155568,-0.214946,-0.238939,5.540715,0.666295,0.860478,-0.193073,0.556304,0.130919,-0.22094,Latin
0.067796,44.7165,67.0451,86.3325,1354.52,2.513862,-0.048698,-17.0412,-19.794,717.945,0.220365,344.433,439.015,239.687,0.428144,262.067,387.42,-10.39,0.000577,0.000464,0,1.912616,11.006369,1211.866201,0.998135,2.766529,0.999566,0.999141,0.329486,-0.330149,-0.314482,-0.267078,7.361367,0.583862,0.741644,-0.307159,0.345353,0.240149,-0.328869,Avant_Garde
0.085435,47.762,58.7275,58.8345,2454.77,6.48158,0.083961,6.64992,4.7145,1230.36,0.3485,1142.63,751.236,797.32,-0.393766,506.565,486.55,-6.644,0.001053,0.000931,0.000001,2.102321,7.12782,193.645316,0.996707,0.514304,0.997276,0.996387,0.250166,-0.249106,-0.32478,-0.285047,11.529905,0.287954,0.031865,-0.283751,0.167474,-0.174005,-0.252013,Rap
0.050268,48.291,23.6055,28.96,1248.98,4.588025,0.213512,-12.7818,-16.361,679.371,-0.587061,447.233,289.858,400.976,1.24692,224.712,254.522,-8.19,0.001001,0.00098,0.000001,1.829659,10.617021,375.066093,0.998457,5.751284,0.999366,0.99892,0.305675,-0.288077,-0.287036,-0.253413,4.631859,0.524008,0.615482,-0.284492,0.190662,-0.064138,-0.282689,Pop_Rock
0.092537,43.0725,-61.0832,-61.6505,1006.43,32.188121,0.258929,-0.756856,-11.536,486.7,-0.796176,461.898,398.628,194.954,0.318339,167.014,224.755,-12.8585,0.001548,0.001094,0.000003,1.859133,7.021739,283.847353,0.996527,0.825381,0.999871,0.999701,0.387879,-0.39901,-0.354492,-0.330945,6.227329,0.66229,0.88695,-0.334419,0.431932,0.065954,-0.351063,New
0.078119,51.6155,66.5373,64.931,947.967,48.382004,0.801871,-19.1974,-22.014,297.905,0.226164,246.132,219.15,153.868,1.32198,224.069,112.481,-5.092,0.001767,0.001273,0.000003,1.969858,6.409091,394.082645,0.998615,19.097979,0.999908,0.999813,0.457486,-0.413688,-0.436907,-0.25304,2.214048,0.624676,0.650707,-0.265064,0.224974,-0.050198,-0.32444,Pop_Rock
0.096696,41.837,-5.09764,-8.544,934.492,5.594089,0.043543,-5.41393,-10.395,474.762,-0.172367,567.465,477.921,415.265,-1.24175,196.607,219.385,-15.455,0.00189,0.001509,0.000003,1.701323,5.038095,61.293787,0.99643,0.015018,0.999013,0.997444,0.294427,-0.280341,-0.302122,-0.276205,8.165279,0.39771,0.359209,-0.319106,0.163887,0.130323,-0.289273,Pop_Rock
